Source DB	GenBank ID	END3	END5	Gene Symbol	Allele	Drug Family	Drug Class	Sub Drug Class	Parent Allele	Parent Allele Family	SNP	Protein ID	Unirprot	Gene Aliases	Organism ID	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES	STRAIN	Plasmid	Bioproject	Biosample
>CARD	BX664015	204137	204554	tetD		Tetracycline						CAE51745.1	Q6MXH8	tetD SMR0220	615	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens		R478		
>CARD	AB908992	0	417	fosA4		Fosfomycin						BAP18892.1	A0A077JJ66	FosA4	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	168			
>CARD	AY082011	3848	4265	vanYD		Glycopeptide						AAM09853.1	Q8GF04	vanYD	1352	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium 	1096A			
>ResFinder	CP001903	1933754	1934170	fosB1		Fosfomycin						ADH06626.1										BMB171		PRJNA43631	SAMN02603314
>CARD	NC002516	1221690	1222098	fosA		Fosfomycin						NP_249820.1													
>CARD	FFFO01000009.1	81760	82162	fosX		Fosfomycin						CWV56762.1										2842STDY5753952		PRJEB4909	SAMEA2383373
>ARG-Annot	DQ302723	81	482	Aac6		Aminoglycoside						ABC17631.1	Q2PTB3	aac(6')	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa				
>CARD	AB917040	736	1135	fosK		Fosfomycin						BAO79518.1	A0A024FRF7	FosK	487316	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter soli	HK001			
>CARD	AB522969	0	399	fosC2		Fosfomycin						BAJ10053.1	D7UQL9	fosC2	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli		pHPA		
>CARD	AF263519	1402	1798	AAC(6')	29a	Aminoglycoside						AAK26252.2	Q9AIK9	aacA29a	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa				
>CARD	EU118148	2006	2402	AAC(6')	29b	Aminoglycoside						ACI31326.1	Q9AIK8	aacA29b	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	D2816			
>CARD	EF540343	1059	1440	blaI		Beta-lactam						ABU39978.1	A8RR40	blaI CHH72_18965	79880	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus clausii	NR			
>ARG-Annot	AY139599	768	1148	AacA29b		Aminoglycoside						AAN41429.1	Q8GL67	aacA29b	77133						uncultured bacterium		pSp32		
>CARD	JQ727668	0	375	ramA		Multi-drug_resistance	Porin/Efflux_pump	Resistance-Nodulation_Cell_Division				AFK13828.1	I3QPX7	ramA	550	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae	EcDC64			
>CARD	HQ203032	0	345	rbpA		Rifamycin						ADV91011.1	A0QZ11	rbpA MSMEG_3858 MSMEI_3768	246196	Actinobacteria	Actinobacteria 	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium smegmatis	MC2			
>CARD	AE016830	2211932	2212277	vanVB		Glycopeptide						AAO82019.1	Q832D8	EF_2292	226185	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis 	V583		PRJNA70	SAMN02603978
>CARD	AL009126	1376516	1376855	ykkC		Multi-drug_resistance						CAB13166.1	P49856	ykkC BSU13090	224308	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	168		PRJNA76	SAMEA3138188
>CARD	DQ149925.1	188	521	qacH		Fluoroquinolone	Efflux_pump	Small_Multidrug_Reistance				AAZ42322.1	Q45EY3	qacH	666	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae		p3iANG		
>CARD	AF540889	0	327	tet37		Tetracycline						AAN28721.1	Q8GN34	tet37	77133						uncultured bacterium				
>ARG-Annot	U01917	413	730	tetU		Tetracycline						AAB08924.1	Q47816		1352	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium 		pKQ10		
>CARD	AL009126	1376854	1377172	ykkD		Multi-drug_resistance	Efflux_pump	Small_Multidrug_Reistance				CAB13167.1	P49857	ykkD BSU13100	224308	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	168		PRJNA76	SAMEA3138188
>CARD	EU477409	0	308	blaSHV	112	Beta-lactam			SHV			ACC99191.1	B7SNI7		573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae				
>CARD	AY139601	110	404	dfrB1		Trimethoprim						AAN41433.1	Q8GL63	dfrII	77133						uncultured bacterium		pSp39		
>CARD	AY150585	0	285	blaSHV	39	Beta-lactam			SHV			AAN77730.1	Q8GDE5		573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae				
>ARG-Annot	GU295656	1048	1296	dfrB8		Trimethoprim						ADB54781.1	D2Y395	dfrB7	644	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila	Sam7-TMC1			
>CARD	GU060319	624	861	dfrB6		Trimethoprim						ADO00942.1	E2DND5		77133						uncultured bacterium				
>ARG-Annot	AY943084	2856	3092	dfrB5		Trimethoprim						AAX46054.1	Q58IZ0	dhfrB5 ddfrB5 dfr2e dfrB5 dfrIIe dhfr	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	7052			
>CARD	AY973253.1	125	362	dfrA2d		Trimethoprim						AAX84553.1	Q8VNN1	dfr2d dfr2 dfrB4	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli				
>CARD	GQ150744	122	359	dfrB3		Trimethoprim						ACR57831.1	C5MRP4	dfrB3	571	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella oxytoca	2254			
>CARD	KU302801	102199	102430	vgaC		Multi-drug_resistance	Efflux_pump	ATP-Binding_Casette				AMP35312.1										SZECL1	pNDM1_SZ1		
>CARD	DQ212986	2029	2257	vanUG		Glycopeptide						ABA71726.1	Q6WRY9	vanUG vanU	1351	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis 	G1-01247			
>CARD	X92506	0	876	blaCTX-M	1	Beta-lactam			CTX			CAA63262.1	P28585	bla men1	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	GRI-1	pMVP-3		
>CARD	AY649755	17	893	blaCTX-M	37	Beta-lactam			CTX			AAT70415.1	Q6DQV0	blaCTX-M-37	550	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae		pCTX-M-37		
>CARD	U59450	397	1176	ermV		Macrolide						AAB51440.1	O05649	ermSV	1938	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces viridochromogenes	NRRL			
>CARD	DQ351241	1	681	QnrB1		Fluoroquinolone						ABC86904.1											pMG298		
>CARD	AY553333	114	854	blaIMP	15	Beta-lactam	Class_B_Carbapenemase		IMP			AAT49070.1	Q53CM3	blaIMP-15 imp-15 imp15	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa				
>Lahey	DQ143913	1775	2575	blaVIM	12	Beta-lactam	Class_B_Carbapenemase		VIM			AAZ73123.1	Q3YBY0	blaVIM-12	573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae				
>CARD	DQ303919	1	681	QnrB5		Fluoroquinolone						ABC17628.1													
>CARD	DQ303920	1	681	QnrB3		Fluoroquinolone						ABC17629.1													
>CARD	JN173056	36	683	QnrB34		Fluoroquinolone						AEL00452.1										M51653			
>CARD	JN969893	1	873	blaCTX-M	131	Beta-lactam			CTX			AEW46676.2										30905			
>CARD	AJ871875	1	873	blaOXY-6	2	Beta-lactam			OXY			CAI43423.1	Q5DUJ1	blaOXY-6 bla SAMEA2273697_04032	571	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella oxytoca	SB324			
>Lahey	KC479324	576	1403	blaOXA	253	Beta-lactam	Class_D_Carbapenemase		OXA	OKA-143-like		AGK07368.1	M9XFV5	blaOXA-253	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	260			
>Lahey	GQ290211	1	515	blaSHV	122	Beta-lactam	Class_A_ESBL		SHV			ACY70943.1	D1KRK6	blaSHV-122	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli				
>Lahey	EU545409	81	956	blaCTX-M	82	Beta-lactam			CTX			ACB41777.1	B2CR57		562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli		pKP168		
>CARD	NC010611	251962	252762	blaOXA	20	Beta-lactam	Class_D_Carbapenemase		OXA			YP_001844885.1													
>CARD	NC011035	1332867	1333499	mtrR		Multi-drug_resistance	Efflux_pump	Resistance-Nodulation_Cell_Division/Major_Facilitator_Superfamily				YP_002002225.1													
>CARD	NC020418	458866	460071	tetA		Tetracycline	Efflux_pump	Major_Facilitator_Superfamily				YP_007503840.1													
>CARD	AB587082	1	1188	blaCMY	59	Beta-lactam	Class_C_Carbapenemase		CMY			BAJ17544.1	E0DAJ7	blaCMY-59	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	EC-19	megaplasmid		
>CARD	NC023287	60997	61860	ANT(6)	Ia	Aminoglycoside						YP_008997281.1													
>CARD	NC005076	9898	10629	erm33		Macrolide						NP_899170.1													
>CARD	DQ838665	1	474	dfrA17		Trimethoprim						ABG91835.1	Q689B1	dfr17 dfrA17	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	ZJ199			
>CARD	NC009632	49745	50476	ermA		Macrolide						YP_001315192.1													
>CARD	NC002745	48894	49265	blamecI		Beta-lactam						NP_373280.1													
>CARD	AY598759	1	876	blaCTX-M	10	Beta-lactam			CTX			AAT68658.1	Q66W71		573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	Kp4aC	pRYCE21		
>CARD	AF090987	1	1185	tet30		Tetracycline						AAD09860.1	Q9Z479	tetA SY94_4177	358	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Rhizobium radiobacter 	C58			
>CARD	AF038993	1	1197	tetJ		Tetracycline						AAD12753.1	Q9ZI83	tetAJ	584	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis				
>CARD	NC007907	4200837	4202015	VanSI		Glycopeptide						WP_011461302.1													
>CARD	U15027	1	624	catP		Phenicol						AAB51421.1	P26826	catP	1502	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens	CP590			
>CARD	AY234334	1	846	erm34		Macrolide						AAP74657.1	Q6XFQ7		79880	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus clausii	DSM			
>CARD	AB211124	1	525	SAT	2	Streptothricin						BAD95494.1	Q7AJI1	sat sat1 sat2 AKG99_10445 BMR28_09740 BUE81_21375 BW690_12605 ECAGIv1_0027 ERS085365_03644 WQ89_25515	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	D100			
>CARD	NC006582	1162418	1163470	clbC		Multi-drug_resistance						YP_174574.1													
>CARD	NC006350	2150966	2152165	amrA		Aminoglycoside						YP_108403.1													
>CARD	NC003098	866211	867410	pmrA		Fluoroquinolone						NP_358469.1													
>CARD	NC004771	3525	4157	catB2		Phenicol						NP_848167.1													
>CARD	EU077611	1	654	QnrS3		Fluoroquinolone						ABU52984.1	A7ULA4	qnrS3 qnrS	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	GD007	pGD007		
>CARD	HQ449669	1	637	QnrA2		Fluoroquinolone						ADU33193.1	E7E021	qnrA2 BEH76_03945 BFS86_14650	38313	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella algae	BrY			
>CARD	M98270	1	759	ANT(4')	IIa	Aminoglycoside						AAA25717.1	Q04455	ant(4')-IIa	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa				
>CARD	NG051171	101	1717	MCR	2	Colistin						WP_065419574.1													
>CARD	NC020088	15618	16478	AAC(3)	IIa	Aminoglycoside						YP_007349693.1													
>CARD	NC009641	1461589	1462248	arlR		Multi-drug_resistance	Efflux_pump	Major_Facilitator_Superfamily				YP_001332362.1													
>CARD	NC007779	1621288	1621671	marA		Multi-drug_resistance	Porin/Efflux_pump	Resistance-Nodulation_Cell_Division				YP_489794.1													
>CARD	AF034958	1	1230	cmlB		Phenicol	Efflux_pump	Major_Facilitator_Superfamily				AAD22144.1	Q9X2P0	cmlB	548	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella aerogenes 	BM2688-I	pIP833		
>CARD	NC009725	543799	544848	clbA		Multi-drug_resistance						YP_001420189.1													
>CARD	AF001493	1	432	arr	1	Rifamycin						AAC05822.1	O67972	arr ERS451418_01229	1772	Actinobacteria	Actinobacteria 	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium smegmatis	DSM			
>CARD	NC011586	3278908	3280158	adeI		Multi-drug_resistance	Efflux_pump	Resistance-Nodulation_Cell_Division				YP_002320475.1													
>CARD	NG047417	1	995	APH(3')	IIa	Aminoglycoside						WP_000572405.1													
>CARD	NC002516	2810009	2813197	mexF		Multi-drug_resistance	Efflux_pump	Resistance-Nodulation_Cell_Division				NP_251184.1													
>CARD	NZCP014057	2256546	2257187	fusD		Fusidic_Acid						WP_011303797													
>CARD	NG050312	101	1030	blaTLA	3	Beta-lactam			TLA			WP_059512353.1													
>CARD	NG050313	16	753	blaTMB	1	Beta-lactam			TMB			WP_063865147.1													
>CARD	AF121000	1	1155	tetZ		Tetracycline	Efflux_pump	Major_Facilitator_Superfamily				AAD25063.1	Q9X544	tetA	1718	Actinobacteria	Actinobacteria 	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium glutamicum 	22243	R-plasmid		
>CARD	NC010066	9683	10528	blaZ		Beta-lactam						YP_001569085.1													
>CARD	X03364	1	789	APH(3')	IVa	Aminoglycoside						CAA27061.1	P00553	aphA4 aph butA	1397	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus circulans				
>CARD	X97721	1	876	ermN		Macrolide						CAA66307.1										T59235			
>CARD	NC025003	4172	4849	AAC(6')	Ib8	Aminoglycoside						YP_007349693.1													
>CARD	L07778	1	660	vatA		Streptogramin						AAA26683.1	P26839	vat	1280	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus				
>CARD	AJ295238	1	1920	tet32		Tetracycline						CAC41371.1										K10			
>CARD	M11036	1	1377	tetL		Tetracycline	Efflux_pump	Major_Facilitator_Superfamily				AAA22851.1	P07561	tet	1422	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus stearothermophilus 				
>CARD	AF319779	1	801	erm35		Macrolide						AAK07612.1										PC139			
>CARD	NC002677	3039192	3039740	AAC(2')	Ie	Aminoglycoside						NP_302635.1													
>CARD	NC011595	1830079	1833186	adeB		Multi-drug_resistance	Efflux_pump	Resistance-Nodulation_Cell_Division				YP_002325611.1													
>CARD	EU177504	1	417	erm41		Macrolide						ABW06859.1	A8IW80	erm41	36809	Actinobacteria	Actinobacteria 	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium abscessus				
>CARD	AY743590	1	1188	tet39		Tetracycline	Efflux_pump	Major_Facilitator_Superfamily				AAW66497.1	Q56RY7	tetA(39)	309867	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp. LUH5605		ptet5605		
>CARD	AF368302	2717	3331	vatD		Streptogramin						AAK84316.1	Q93NM2	vatD	1352	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium 				
>CARD	AY509111	1	1056	otrC		Tetracycline	Efflux_pump	ATP-Binding_Casette				AAR96051.1	Q6R7P5	otrC	1927	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces rimosus				
>CARD	NC022598	14792	16258	msrA		Macrolide	Efflux_pump	ATP-Binding_Casette				YP_008709794.1													
>CARD	NC005024	42505	43944	AAC(6')-Ie_APH(2'')	Ia	Aminoglycoside						NP_863643.1													
>CARD	AF016483	1	906	APH(2'')	IVa	Aminoglycoside						AAC14693.1	O68183	aph(2'')-Id	37734	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus casseliflavus 	NC95			
>CARD	NG055644	101	709	vanXI		Glycopeptide						WP_015943580.1													
>CARD	AF462611	1	846	erm36		Macrolide						AAL68827.1	Q8VQ13	ermML erm36	1270	Actinobacteria	Actinobacteria 	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus luteus 	MAW843	pMEC2		
>CARD	AF028811	1	462	dfrE		Trimethoprim						AAD01867.1	Q9ZIG0		1351	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis 	TX0608			
>CARD	NC000913	481254	484403	acrB		Multi-drug_resistance	Efflux_pump	Resistance-Nodulation_Cell_Division				NP_414995.1													
>CARD	BR000038	1	237	dfrB2		Trimethoprim						FAA00064.1	Q79D79	dfrB2	562	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli		R388		
>CARD	AF473577	1	873	blaOXY-2	2	Beta-lactam			OXY			AAL79541.1	Q8RT60	bla OXY blaOXY-2	571	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella oxytoca	ATCC			
>CARD	NG049325	1	741	blaMUS	2	Beta-lactam			MUS			WP_063860852													
>CARD	NZAGSO01000004	76452	77432	mphE		Macrolide						WP_010550189.1													
>CARD	DQ449578	1	637	QnrS1		Fluoroquinolone						ABG56870.1	Q0QC57	qnrS1 BB785_30435 BVX91_28415 CRN73_29680	573	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	NK245	pK245		
>CARD	M57437	1	1647	tlrC		Macrolide	Efflux_pump	ATP-Binding_Casette				AAA26832.1	P25256	tlrC	1906	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces fradiae 				
>CARD	Y11946	1	980	AAC(6')	Ib7	Aminoglycoside						AKN19287.1	A0A0H3YDB2		593905	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella choleraesuis				
>CARD	NC003197	392419	393876	mdsC		Multi-drug_resistance	Efflux_pump	Resistance-Nodulation_Cell_Division				NP_459345.2													
>CARD	U82085	1	1659	vgaB		Multi-drug_resistance	Efflux_pump	ATP-Binding_Casette				AAB95639.1	O54396	vgaB	1280	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus	BM3385	pIP1633		
>CARD	NC004722	1972252	1972668	fosB		Fosfomycin						NP_831795.1													
>CARD	NC002516	4119270	4120373	mexJ		Multi-drug_resistance	Efflux_pump	Resistance-Nodulation_Cell_Division				NP_252367.1													
>CARD	M80346	1	1656	carA		Macrolide	Efflux_pump	ATP-Binding_Casette				AAC32027.1	Q60248	carA	80858	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces thermotolerans				
>CARD	NC012469	1800928	1802391	mel		Macrolide	Efflux_pump	ATP-Binding_Casette				YP_002743273.1													
>CARD	GG704579	34581	35269	ANT(3'')	IIa	Aminoglycoside						EEX02086	D0CEM6	F911_00044 HMPREF0010_03206	575584	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	ATCC		PRJNA38509	SAMN02463741
>CARD	Z11877	1	1244	emrE_(E._coli)		Macrolide	Efflux_Pump	Small_Multidrug_Reistance				CAA77936.1	P23895	emrE eb mvrC b0543 JW0531	83333	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli				
>CARD	NC003112	329613	330767	farA		Multi-drug_resistance	Efflux_pump	Major_Facilitator_Superfamily				NP_273367.1													
>CARD	AB083212	1	756	rmtA		Aminoglycoside						BAC20579.1	Q8GRA1	rmtA	287	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa	AR-2			
>CARD	Y15510	1	1203	tetH		Tetracycline	Efflux_pump	Major_Facilitator_Superfamily				CAA75663.1	Q9R758	tetH	747	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella	Pasteurella multocida		pPMT1		
>CARD	NG036525	634	1431	aadA13		Aminoglycoside						YP_009081591.1													
>CARD	L09756	1	1926	tetS		Tetracycline						AAA25293.1	Q48791	tetS tet(S)	1639	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes				
>CARD	D38215	1	1539	tcr3		Tetracycline	Efflux_pump	Major_Facilitator_Superfamily				BAA07390.1	Q53769	tcr3	1894	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Kitasatospora	Kitasatospora aureofaciens 	NRRL3203			
>CARD	NC013406	3931127	3932167	cipA		Multi-drug_resistance						WP_015735625.1													
>CARD	K00544	1	663	cat86		Phenicol						AAA22289.1	P00487	cat86	1408	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus pumilus 				
>CARD	NC012491	4758176	4759207	clbB		Multi-drug_resistance						YP_002773985.1													
>CARD	L12710	1	549	AAC(6')	Ii	Aminoglycoside						AAB63533.1	Q47764	aac(6')-Ii	1352	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium 	BM			
>CARD	DQ278190	1	474	dfrA5		Trimethoprim						ABB89122.1	Q0QMM1	dfrA5	149539	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella choleraesuis				
>CARD	NC010378	46652	47827	oqxA		Multi-drug_resistance	Efflux_pump	Resistance-Nodulation_Cell_Division				YP_001693237.1													
>CARD	X53401	1	1992	otrA		Tetracycline						CAA37477.1	Q55002	otrA	1927	Actinobacteria	Actinobacteria 	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces rimosus				
>CARD	M18896	1	1920	tetO		Tetracycline						AAA23033.1													
>CARD	AY928180	1	495	lnuC		Lincosamide						AAY32951.1	Q4KRH2	lnu(C)	1311	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	UCN36			
>CARD	U75299	1	717	cat	TC	Phenicol						AAB53259.1	P94902	cat-TC	1598	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus reuteri	G4	pTC82		
>CARD	NC010558	116480	117235	rmtB		Aminoglycoside						YP_001816610.1													
>CARD	AY750914	1	873	blaCTX-M	40	Beta-lactam			CTX			AAV28215.1													
>CARD	M55620	1	660	catQ		Phenicol						AAA23215.1	P26825	catQ	1502	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens	CW			
>CARD	EF452177	1	495	lnuD		Lincosamide						ABR14060.1	A8CXJ0		1349	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus uberis				
>CARD	AF353562	1	110	tet35		Tetracycline	Efflux_pump	ATP-Binding_Casette				AAK37619.1	Q9AFA3	effJ	669	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio harveyi 	M3			
>CARD	M64090	1	735	ermT		Macrolide/Lincosamide/Streptogramin						AAA98096.1	Q00014	ermGT	1598	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus reuteri		Plasmid		
>CARD	AJ514254	1	1923	tet36		Tetracycline						CAD55718.1	Q7WT01	tet(36)	151276	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides coprosuis				
>CARD	NC010400	1369125	137034	adeF		Multi-drug_resistance	Efflux_pump	Resistance-Nodulation_Cell_Division				YP_001706894.1													
>CARD	AF133139	1	1176	tetG		Tetracycline	Efflux_pump	Major_Facilitator_Superfamily				AAD25538.1	Q9X684	tetG	306	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp.		pPSTG1		
>CARD	M20129	1	900	vgbA		Streptogramin						AAA98349.1	P17978	vgb vgh	1280	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus				
>CARD	KC603538	1	1131	blaCMY	98	Beta-lactam	Class_C_Carbapenemase		CMY			AGH70380.1	M4T989	blaCMY-98	546	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii	EN078			
>CARD	NG035647	812	1444	catB8		Phenicol						YP_009077553.1													
>CARD	AY115475	3338	4597	cmlA5		Phenicol	Efflux_pump	Major_Facilitator_Superfamily				AAM77075.1	Q8KQ07	cmlA5	77133						uncultured bacterium		pSp1		
